method,total_solves,avg_total_moves,num_steps,avg_moves_per_step,num_algs,score
rand_848ad2ea,10,46.2,5,9.24,0,0.021645
rand_b7a2fff3,10,50.4,5,10.08,0,0.019841
rand_71e7c7a9,10,51.7,5,10.34,0,0.019342
rand_f592a3a5,10,50.1,5,10.02,0,0.01996
rand_eba34677,10,47.8,5,9.56,0,0.020921
rand_fffe33de,10,50.8,5,10.16,0,0.019685
rand_e9ff806d,10,48.8,5,9.76,0,0.020492
rand_55fdb001,10,50.0,5,10.0,0,0.02
rand_17760fa2,10,47.5,5,9.5,0,0.021053
rand_ed23aa62,10,47.3,5,9.46,0,0.021142
rand_d0c0f42a,10,49.4,5,9.88,0,0.020243
rand_f3d1bc4f,10,50.4,5,10.08,0,0.019841
rand_18601786,10,49.6,5,9.92,0,0.020161
rand_f2a69a74,10,48.2,5,9.64,0,0.020747
rand_1190115a,10,46.5,5,9.3,0,0.021505
rand_87a467e5,10,47.1,5,9.42,0,0.021231
rand_68bd8eaf,10,47.6,5,9.52,0,0.021008
rand_c230c225,10,49.8,5,9.96,0,0.02008
rand_2adbcc6e,10,48.6,5,9.72,0,0.020576
rand_8981d939,10,52.6,5,10.52,0,0.019011
rand_32e9740d,10,49.6,5,9.92,0,0.020161
rand_0e44abfc,10,49.9,5,9.98,0,0.02004
rand_81fde57f,10,49.8,5,9.96,0,0.02008
rand_0f4c07f9,10,48.6,5,9.72,0,0.020576
rand_d0620ec8,10,49.7,5,9.94,0,0.020121
rand_9eab3d4e,10,50.0,5,10.0,0,0.02
rand_a03d343b,10,50.8,5,10.16,0,0.019685
rand_2fe3b404,10,48.2,5,9.64,0,0.020747
rand_39861a14,10,50.9,5,10.18,0,0.019646
rand_72bbd0db,10,46.4,5,9.28,0,0.021552
rand_23f05664,10,50.2,5,10.04,0,0.01992
rand_0f7bf9cd,10,49.9,5,9.98,0,0.02004
rand_f19227de,10,48.2,5,9.64,0,0.020747
rand_48837393,10,46.7,5,9.34,0,0.021413
rand_ad27f220,10,53.6,5,10.72,0,0.018657
rand_35d45111,10,51.0,5,10.2,0,0.019608
rand_f38201d9,10,50.9,5,10.18,0,0.019646
rand_7fe1bcaa,10,47.8,5,9.56,0,0.020921
rand_7ae6c0c3,10,47.8,5,9.56,0,0.020921
rand_ec3d6795,10,49.0,5,9.8,0,0.020408
rand_7fc4ff99,10,46.8,5,9.36,0,0.021368
rand_56122d3f,10,47.9,5,9.58,0,0.020877
rand_b3a85acd,10,49.6,5,9.92,0,0.020161
rand_d0cd90f4,10,50.3,5,10.06,0,0.019881
rand_38424dee,10,47.5,5,9.5,0,0.021053
rand_7eb54daf,10,48.6,5,9.72,0,0.020576
rand_f65edcc4,10,46.5,5,9.3,0,0.021505
rand_d7b32368,10,48.5,5,9.7,0,0.020619
rand_30f01b8c,10,47.1,5,9.42,0,0.021231
rand_74a2a0ff,10,49.4,5,9.88,0,0.020243
rand_775858a5,10,50.0,5,10.0,0,0.02
rand_5072a666,10,51.2,5,10.24,0,0.019531
rand_f9a618e1,10,46.2,5,9.24,0,0.021645
rand_b2ed3edf,10,47.9,5,9.58,0,0.020877
rand_04e5b42b,10,50.0,5,10.0,0,0.02
rand_a8ff64a7,10,45.4,5,9.08,0,0.022026
rand_4755efec,10,49.5,5,9.9,0,0.020202
rand_fd273b5f,10,46.9,5,9.38,0,0.021322
rand_96e42453,10,46.2,5,9.24,0,0.021645
rand_f3b0dbaa,10,46.4,5,9.28,0,0.021552
rand_f936d8d2,10,50.5,5,10.1,0,0.019802
rand_0844e7c8,10,49.6,5,9.92,0,0.020161
rand_06b98813,10,48.9,5,9.78,0,0.02045
rand_08bf7368,10,48.0,5,9.6,0,0.020833
rand_e696ad90,10,50.8,5,10.16,0,0.019685
rand_cad838fd,10,48.4,5,9.68,0,0.020661
rand_6527e050,10,51.1,5,10.22,0,0.019569
rand_5ad193c9,10,48.5,5,9.7,0,0.020619
rand_c5749b03,10,47.3,5,9.46,0,0.021142
rand_1e4e194a,10,45.6,5,9.12,0,0.02193
rand_5095dd81,10,49.6,5,9.92,0,0.020161
rand_1d92d7d9,10,47.9,5,9.58,0,0.020877
rand_5e03d236,10,49.1,5,9.82,0,0.020367
rand_acc9dd09,10,47.0,5,9.4,0,0.021277
rand_0f173b31,10,48.7,5,9.74,0,0.020534
rand_9e08db83,10,50.7,5,10.14,0,0.019724
rand_60353fa6,10,50.2,5,10.04,0,0.01992
rand_0493fe76,10,50.7,5,10.14,0,0.019724
rand_8fef8c68,10,45.7,5,9.14,0,0.021882
rand_8310f268,10,44.5,5,8.9,0,0.022472
rand_84aaa52b,10,46.1,5,9.22,0,0.021692
rand_01aa3a11,10,46.6,5,9.32,0,0.021459
rand_f233c6db,10,48.9,5,9.78,0,0.02045
rand_2902d844,10,45.8,5,9.16,0,0.021834
rand_08d89eb1,10,47.7,5,9.54,0,0.020964
rand_0c757d47,10,48.7,5,9.74,0,0.020534
rand_92f480e7,10,51.9,5,10.38,0,0.019268
rand_5e5a7fc7,10,47.3,5,9.46,0,0.021142
rand_1527f7bc,10,46.7,5,9.34,0,0.021413
rand_5fac4218,10,47.5,5,9.5,0,0.021053
rand_129db863,10,48.5,5,9.7,0,0.020619
rand_836b5910,10,50.9,5,10.18,0,0.019646
rand_331db105,10,47.6,5,9.52,0,0.021008
rand_a4567c76,10,48.0,5,9.6,0,0.020833
rand_89012547,10,49.3,5,9.86,0,0.020284
rand_239f10d7,10,51.1,5,10.22,0,0.019569
rand_edef8cf7,10,48.5,5,9.7,0,0.020619
rand_1d70c9b8,10,50.7,5,10.14,0,0.019724
rand_e95e4555,10,51.2,5,10.24,0,0.019531
rand_022c2835,10,48.2,5,9.64,0,0.020747
rand_2b4a8cda,10,51.6,5,10.32,0,0.01938
rand_93dd7c9e,10,43.5,5,8.7,0,0.022989
rand_dba2183a,10,50.3,5,10.06,0,0.019881
rand_1b125f0c,10,52.3,5,10.46,0,0.01912
rand_9ecb46bf,10,45.2,5,9.04,0,0.022124
rand_19d39df1,10,46.6,5,9.32,0,0.021459
rand_be1818d1,10,47.2,5,9.44,0,0.021186
rand_c218560d,10,51.3,5,10.26,0,0.019493
rand_da5cf271,10,49.9,5,9.98,0,0.02004
rand_2c337d47,10,49.9,5,9.98,0,0.02004
rand_b5bffc75,10,50.3,5,10.06,0,0.019881
rand_30e45959,10,44.9,5,8.98,0,0.022272
rand_72aeab54,10,49.0,5,9.8,0,0.020408
rand_40e22afc,10,46.1,5,9.22,0,0.021692
rand_d329334a,10,48.0,5,9.6,0,0.020833
rand_40e214ae,10,50.1,5,10.02,0,0.01996
rand_38923bc8,10,47.2,5,9.44,0,0.021186
rand_12f77a2c,10,46.9,5,9.38,0,0.021322
rand_bd0854b7,10,48.6,5,9.72,0,0.020576
rand_6fa0a01f,10,49.1,5,9.82,0,0.020367
rand_359fb6ec,10,49.8,5,9.96,0,0.02008
rand_d081d4c3,10,51.0,5,10.2,0,0.019608
rand_19f29ffa,10,49.2,5,9.84,0,0.020325
rand_6387812b,10,46.1,5,9.22,0,0.021692
rand_11626759,10,47.6,5,9.52,0,0.021008
rand_d319ea93,10,51.0,5,10.2,0,0.019608
rand_ad7caba3,10,49.4,5,9.88,0,0.020243
rand_31482211,10,49.5,5,9.9,0,0.020202
rand_67983b15,10,49.7,5,9.94,0,0.020121
rand_aecd1c81,10,50.0,5,10.0,0,0.02
rand_ac681d50,10,47.6,5,9.52,0,0.021008
rand_813afe3e,10,47.7,5,9.54,0,0.020964
rand_433eea6f,10,47.0,5,9.4,0,0.021277
rand_981a2cc3,10,47.7,5,9.54,0,0.020964
rand_aa2f6eda,10,49.9,5,9.98,0,0.02004
rand_2ca416bf,10,49.7,5,9.94,0,0.020121
rand_bc3701f3,10,50.8,5,10.16,0,0.019685
rand_ab383595,10,49.0,5,9.8,0,0.020408
rand_54348dc2,10,49.4,5,9.88,0,0.020243
rand_1ba0738e,10,48.3,5,9.66,0,0.020704
rand_4fe80afb,10,50.3,5,10.06,0,0.019881
rand_773b4bdb,10,48.6,5,9.72,0,0.020576
rand_50a4071c,10,49.1,5,9.82,0,0.020367
rand_594506fb,10,48.9,5,9.78,0,0.02045
rand_d0bccd89,10,49.1,5,9.82,0,0.020367
rand_0569ed0b,10,52.5,5,10.5,0,0.019048
rand_ac4680bc,10,45.5,5,9.1,0,0.021978
rand_d73db6fa,10,50.1,5,10.02,0,0.01996
rand_25078c17,10,45.9,5,9.18,0,0.021786
rand_f0b5489b,10,47.5,5,9.5,0,0.021053
rand_eb192d45,10,50.6,5,10.12,0,0.019763
rand_4c055697,10,48.8,5,9.76,0,0.020492
rand_69cbb4f8,10,46.0,5,9.2,0,0.021739
rand_d00c6f93,10,51.3,5,10.26,0,0.019493
rand_3ae0fac5,10,51.2,5,10.24,0,0.019531
rand_d870c058,10,47.7,5,9.54,0,0.020964
rand_29946c6a,10,45.9,5,9.18,0,0.021786
rand_a9d8f35c,10,50.6,5,10.12,0,0.019763
rand_1d3f9241,10,49.8,5,9.96,0,0.02008
rand_354f5ac4,10,49.5,5,9.9,0,0.020202
rand_8c957787,10,46.6,5,9.32,0,0.021459
rand_95432b3e,10,47.7,5,9.54,0,0.020964
rand_309100d9,10,50.8,5,10.16,0,0.019685
rand_dfdcc12f,10,50.7,5,10.14,0,0.019724
rand_42474cbc,10,47.1,5,9.42,0,0.021231
rand_25b11341,10,51.0,5,10.2,0,0.019608
rand_00b3832c,10,50.9,5,10.18,0,0.019646
rand_78f07dc3,10,49.0,5,9.8,0,0.020408
rand_18c166c9,10,46.8,5,9.36,0,0.021368
rand_04f4097f,10,52.0,5,10.4,0,0.019231
rand_e269770f,10,50.5,5,10.1,0,0.019802
rand_cc5b8322,10,48.4,5,9.68,0,0.020661
rand_1c560dfc,10,47.0,5,9.4,0,0.021277
rand_eba50dc8,10,47.5,5,9.5,0,0.021053
rand_5bf9dcf8,10,49.0,5,9.8,0,0.020408
rand_a11bb844,10,49.4,5,9.88,0,0.020243
rand_2618b8a4,10,53.0,5,10.6,0,0.018868
rand_dfc8f31e,10,48.0,5,9.6,0,0.020833
rand_55f916b0,10,46.4,5,9.28,0,0.021552
rand_580a3d68,10,47.7,5,9.54,0,0.020964
rand_f4c76ee6,10,49.5,5,9.9,0,0.020202
rand_f62aadc4,10,50.3,5,10.06,0,0.019881
rand_91e09561,10,45.8,5,9.16,0,0.021834
rand_f00e0b5b,10,48.3,5,9.66,0,0.020704
rand_ad45b9aa,10,45.9,5,9.18,0,0.021786
rand_7eb10c68,10,49.7,5,9.94,0,0.020121
rand_2ce5742e,10,47.5,5,9.5,0,0.021053
rand_0150fc4a,10,45.0,5,9.0,0,0.022222
rand_27077c8c,10,48.2,5,9.64,0,0.020747
rand_935c3027,10,47.6,5,9.52,0,0.021008
rand_ebe66219,10,50.8,5,10.16,0,0.019685
rand_205ffac3,10,49.9,5,9.98,0,0.02004
rand_7d6a4ac2,10,48.8,5,9.76,0,0.020492
rand_1c8b1dc5,10,50.9,5,10.18,0,0.019646
rand_08c42215,10,47.2,5,9.44,0,0.021186
rand_37a89ae1,10,48.2,5,9.64,0,0.020747
rand_7309dbec,10,49.2,5,9.84,0,0.020325
rand_4deef28d,10,48.8,5,9.76,0,0.020492
rand_af4675cf,10,47.7,5,9.54,0,0.020964
rand_951ebd6c,10,47.2,5,9.44,0,0.021186
rand_adfe0e58,10,49.9,5,9.98,0,0.02004
rand_60b3e8c1,10,45.8,5,9.16,0,0.021834
rand_ead22591,10,49.8,5,9.96,0,0.02008
rand_0358f513,10,46.0,5,9.2,0,0.021739
rand_967d3be4,10,49.5,5,9.9,0,0.020202
rand_6a6797ef,10,47.5,5,9.5,0,0.021053
rand_5cd20871,10,51.6,5,10.32,0,0.01938
rand_ed474ea1,10,50.8,5,10.16,0,0.019685
rand_20df8c88,10,45.2,5,9.04,0,0.022124
rand_fbc37236,10,50.1,5,10.02,0,0.01996
rand_aa35cac1,10,52.7,5,10.54,0,0.018975
rand_f544bb46,10,48.8,5,9.76,0,0.020492
rand_c690f9bc,10,47.5,5,9.5,0,0.021053
rand_ec6c1f32,10,45.8,5,9.16,0,0.021834
rand_9cea07f3,10,49.5,5,9.9,0,0.020202
rand_6575cc5a,10,48.4,5,9.68,0,0.020661
rand_91a48976,10,46.4,5,9.28,0,0.021552
rand_43ff6f93,10,47.9,5,9.58,0,0.020877
rand_300e5ac1,10,50.8,5,10.16,0,0.019685
rand_f31d2ec8,10,47.6,5,9.52,0,0.021008
rand_2bbc317c,10,48.6,5,9.72,0,0.020576
rand_bd2923b4,10,50.2,5,10.04,0,0.01992
rand_ae820ad7,10,48.5,5,9.7,0,0.020619
rand_156a7644,10,47.9,5,9.58,0,0.020877
rand_e3c89021,10,46.6,5,9.32,0,0.021459
rand_3b2b5dbd,10,51.0,5,10.2,0,0.019608
rand_aa2b0111,10,51.5,5,10.3,0,0.019417
rand_c99ec5e3,10,48.8,5,9.76,0,0.020492
rand_86990925,10,49.7,5,9.94,0,0.020121
rand_e817ce1d,10,49.6,5,9.92,0,0.020161
rand_559068a2,10,48.0,5,9.6,0,0.020833
rand_ad118b6a,10,47.0,5,9.4,0,0.021277
rand_6e929cbb,10,49.2,5,9.84,0,0.020325
rand_d37ff533,10,49.2,5,9.84,0,0.020325
rand_b3ba63c1,10,46.1,5,9.22,0,0.021692
rand_bcc11509,10,50.2,5,10.04,0,0.01992
rand_f7accf73,10,51.6,5,10.32,0,0.01938
rand_e238661e,10,48.5,5,9.7,0,0.020619
rand_7d0c06d5,10,49.3,5,9.86,0,0.020284
rand_22cf6771,10,48.3,5,9.66,0,0.020704
rand_5e67f62c,10,45.6,5,9.12,0,0.02193
rand_4b1214c0,10,45.4,5,9.08,0,0.022026
rand_d51b1cb1,10,46.4,5,9.28,0,0.021552
rand_bd5461b1,10,47.2,5,9.44,0,0.021186
rand_0932e475,10,45.7,5,9.14,0,0.021882
rand_4da8cd56,10,49.9,5,9.98,0,0.02004
rand_a0dcbf61,10,46.8,5,9.36,0,0.021368
rand_dcf9b825,10,48.4,5,9.68,0,0.020661
rand_55c4d50d,10,47.9,5,9.58,0,0.020877
rand_98f6e39a,10,48.9,5,9.78,0,0.02045
rand_dc1ae89a,10,48.5,5,9.7,0,0.020619
rand_10264ef9,10,47.7,5,9.54,0,0.020964
rand_29ae8c3b,10,44.8,5,8.96,0,0.022321
rand_d13c2f0a,10,50.9,5,10.18,0,0.019646
rand_8dae788f,10,50.7,5,10.14,0,0.019724
rand_d8ba8c5b,10,45.0,5,9.0,0,0.022222
rand_b84583a8,10,46.8,5,9.36,0,0.021368
rand_1630690b,10,49.1,5,9.82,0,0.020367
rand_901618a6,10,50.8,5,10.16,0,0.019685
rand_2bc92ed9,10,48.1,5,9.62,0,0.02079
rand_82b00f0d,10,52.8,5,10.56,0,0.018939
rand_6cdba0ef,10,47.6,5,9.52,0,0.021008
rand_92896c8a,10,48.5,5,9.7,0,0.020619
rand_830054b5,10,47.7,5,9.54,0,0.020964
rand_faa2096d,10,49.9,5,9.98,0,0.02004
rand_ccddad80,10,48.5,5,9.7,0,0.020619
rand_949b525d,10,48.4,5,9.68,0,0.020661
rand_583bdcea,10,50.1,5,10.02,0,0.01996
rand_82714864,10,46.9,5,9.38,0,0.021322
rand_e66107c9,10,46.9,5,9.38,0,0.021322
rand_0281dbb8,10,47.2,5,9.44,0,0.021186
rand_a6620cd8,10,46.8,5,9.36,0,0.021368
rand_050deacc,10,48.8,5,9.76,0,0.020492
rand_4acab4b6,10,48.9,5,9.78,0,0.02045
rand_c4fb5297,10,47.9,5,9.58,0,0.020877
rand_85c17073,10,49.6,5,9.92,0,0.020161
rand_df34d098,10,49.8,5,9.96,0,0.02008
rand_e4e143ce,10,50.7,5,10.14,0,0.019724
rand_1d435db6,10,47.3,5,9.46,0,0.021142
rand_e0651ca1,10,49.3,5,9.86,0,0.020284
rand_c9203479,10,51.1,5,10.22,0,0.019569
rand_56558b4b,10,51.0,5,10.2,0,0.019608
rand_d37ffaa2,10,48.1,5,9.62,0,0.02079
rand_b88e86e1,10,47.0,5,9.4,0,0.021277
rand_61befc65,10,46.3,5,9.26,0,0.021598
rand_9cee09b9,10,49.9,5,9.98,0,0.02004
rand_d8111226,10,50.1,5,10.02,0,0.01996
rand_91f96463,10,46.6,5,9.32,0,0.021459
rand_aa37878d,10,47.2,5,9.44,0,0.021186
rand_19f9c956,10,48.8,5,9.76,0,0.020492
rand_6418bb06,10,47.6,5,9.52,0,0.021008
rand_43c64fe5,10,48.6,5,9.72,0,0.020576
rand_7d9cb33f,10,49.5,5,9.9,0,0.020202
rand_9de256b4,10,46.7,5,9.34,0,0.021413
rand_0b59cf85,10,45.9,5,9.18,0,0.021786
rand_fd680b20,10,48.6,5,9.72,0,0.020576
rand_b179eacf,10,46.8,5,9.36,0,0.021368
rand_df158909,10,49.8,5,9.96,0,0.02008
rand_544e6276,10,49.4,5,9.88,0,0.020243
rand_0c6ad177,10,49.6,5,9.92,0,0.020161
rand_751ca7e9,10,46.9,5,9.38,0,0.021322
rand_e4c9d336,10,48.3,5,9.66,0,0.020704
rand_4188171a,10,46.6,5,9.32,0,0.021459
rand_76027833,10,47.7,5,9.54,0,0.020964
rand_4a81593c,10,48.4,5,9.68,0,0.020661
rand_7c94b7c4,10,47.4,5,9.48,0,0.021097
rand_ff1f538e,10,48.3,5,9.66,0,0.020704
rand_c352c9d4,10,46.7,5,9.34,0,0.021413
rand_93599b2d,10,47.2,5,9.44,0,0.021186
rand_11776508,10,46.2,5,9.24,0,0.021645
rand_60646d36,10,46.2,5,9.24,0,0.021645
rand_8c29a834,10,51.5,5,10.3,0,0.019417
rand_9561279e,10,48.0,5,9.6,0,0.020833
rand_04dae0a3,10,49.7,5,9.94,0,0.020121
rand_e30671df,10,49.6,5,9.92,0,0.020161
rand_eb832e6b,10,49.6,5,9.92,0,0.020161
rand_c926323d,10,46.5,5,9.3,0,0.021505
rand_c7ba7e66,10,47.5,5,9.5,0,0.021053
rand_1148bb07,10,51.7,5,10.34,0,0.019342
rand_eb5e9053,10,44.0,5,8.8,0,0.022727
rand_ad896202,10,50.2,5,10.04,0,0.01992
rand_4825ac0c,10,49.1,5,9.82,0,0.020367
rand_090ab873,10,52.6,5,10.52,0,0.019011
rand_d51e82eb,10,48.2,5,9.64,0,0.020747
rand_307499d2,10,47.9,5,9.58,0,0.020877
rand_6ae04502,10,49.8,5,9.96,0,0.02008
rand_870d4035,10,50.9,5,10.18,0,0.019646
rand_33e70f4d,10,48.8,5,9.76,0,0.020492
rand_be325b48,10,47.0,5,9.4,0,0.021277
rand_0725b8c9,10,48.8,5,9.76,0,0.020492
rand_afcf793a,10,49.6,5,9.92,0,0.020161
rand_ab98d338,10,51.9,5,10.38,0,0.019268
rand_c4cec19a,10,50.3,5,10.06,0,0.019881
rand_b1e547fa,10,48.9,5,9.78,0,0.02045
rand_cef1ba90,10,49.8,5,9.96,0,0.02008
rand_351eef7b,10,50.4,5,10.08,0,0.019841
rand_952a2c49,10,49.8,5,9.96,0,0.02008
rand_2feab428,10,46.0,5,9.2,0,0.021739
rand_a86aa4f5,10,48.6,5,9.72,0,0.020576
rand_736f8f8a,10,49.7,5,9.94,0,0.020121
rand_1f4b18e2,10,45.8,5,9.16,0,0.021834
rand_c67a5e23,10,46.0,5,9.2,0,0.021739
rand_e0f56f00,10,51.1,5,10.22,0,0.019569
rand_b3f5c33c,10,47.2,5,9.44,0,0.021186
rand_504e95ec,10,49.7,5,9.94,0,0.020121
rand_37156014,10,50.1,5,10.02,0,0.01996
rand_66ce7484,10,49.0,5,9.8,0,0.020408
rand_23461c80,10,49.3,5,9.86,0,0.020284
rand_41cb7dd2,10,51.4,5,10.28,0,0.019455
rand_f050f733,10,48.2,5,9.64,0,0.020747
rand_bccf7923,10,47.3,5,9.46,0,0.021142
rand_354695be,10,47.0,5,9.4,0,0.021277
rand_03322738,10,50.0,5,10.0,0,0.02
rand_d9d49566,10,48.7,5,9.74,0,0.020534
rand_a1286793,10,49.0,5,9.8,0,0.020408
rand_ee6363c7,10,50.2,5,10.04,0,0.01992
rand_4f80c44b,10,47.7,5,9.54,0,0.020964
rand_6d348759,10,48.6,5,9.72,0,0.020576
rand_9827b519,10,45.9,5,9.18,0,0.021786
rand_b199b14c,10,45.2,5,9.04,0,0.022124
rand_92a6bf4d,10,52.8,5,10.56,0,0.018939
rand_402ad3b5,10,50.4,5,10.08,0,0.019841
rand_bada8362,10,50.8,5,10.16,0,0.019685
rand_904af343,10,48.7,5,9.74,0,0.020534
rand_9dca081a,10,48.9,5,9.78,0,0.02045
rand_3d0f7a9f,10,51.1,5,10.22,0,0.019569
rand_0336a0dc,10,47.4,5,9.48,0,0.021097
rand_95329126,10,48.3,5,9.66,0,0.020704
rand_b48b1823,10,50.7,5,10.14,0,0.019724
rand_671b101c,10,52.8,5,10.56,0,0.018939
rand_879e1ed7,10,47.7,5,9.54,0,0.020964
rand_1228423e,10,51.0,5,10.2,0,0.019608
rand_7895b3c1,10,49.6,5,9.92,0,0.020161
rand_3db013ba,10,46.9,5,9.38,0,0.021322
rand_56a7017f,10,52.0,5,10.4,0,0.019231
rand_e2f8c3ba,10,51.9,5,10.38,0,0.019268
rand_b309f5fe,10,46.0,5,9.2,0,0.021739
rand_08af0636,10,49.6,5,9.92,0,0.020161
rand_1e2697bb,10,50.2,5,10.04,0,0.01992
rand_2a883a35,10,47.0,5,9.4,0,0.021277
rand_37e468a3,10,47.2,5,9.44,0,0.021186
rand_db3bdc7c,10,48.9,5,9.78,0,0.02045
rand_3781a0c6,10,48.6,5,9.72,0,0.020576
rand_4a6e29cd,10,47.7,5,9.54,0,0.020964
rand_e205ddee,10,48.4,5,9.68,0,0.020661
rand_81bde0d5,10,45.7,5,9.14,0,0.021882
rand_d2de15a6,10,49.1,5,9.82,0,0.020367
rand_766ea85c,10,46.7,5,9.34,0,0.021413
rand_b3fb2d92,10,50.8,5,10.16,0,0.019685
rand_df932bbe,10,49.1,5,9.82,0,0.020367
rand_b9aef90c,10,50.8,5,10.16,0,0.019685
rand_ef8e45b0,10,48.9,5,9.78,0,0.02045
rand_f79e281c,10,47.6,5,9.52,0,0.021008
rand_f079ab4f,10,49.8,5,9.96,0,0.02008
rand_f51793e8,10,51.2,5,10.24,0,0.019531
rand_0769e84a,10,49.9,5,9.98,0,0.02004
rand_e0a681aa,10,47.2,5,9.44,0,0.021186
rand_8e10c5ed,10,50.6,5,10.12,0,0.019763
rand_cfca0c67,10,49.9,5,9.98,0,0.02004
rand_578bd23c,10,50.0,5,10.0,0,0.02
rand_a2abdee4,10,46.3,5,9.26,0,0.021598
rand_7f6ab2b5,10,48.2,5,9.64,0,0.020747
rand_e3029d18,10,48.8,5,9.76,0,0.020492
rand_78e24168,10,48.7,5,9.74,0,0.020534
rand_1c6ab7c7,10,48.2,5,9.64,0,0.020747
rand_7b215210,10,48.6,5,9.72,0,0.020576
rand_7c0972af,10,49.7,5,9.94,0,0.020121
rand_4d2e0a2b,10,46.0,5,9.2,0,0.021739
rand_f7f76320,10,48.2,5,9.64,0,0.020747
rand_29d40f7e,10,45.6,5,9.12,0,0.02193
rand_58b8099d,10,46.4,5,9.28,0,0.021552
rand_1dc6bdba,10,49.5,5,9.9,0,0.020202
rand_16ecdc50,10,50.3,5,10.06,0,0.019881
rand_e298a442,10,47.1,5,9.42,0,0.021231
rand_94644949,10,44.7,5,8.94,0,0.022371
rand_7102118b,10,52.6,5,10.52,0,0.019011
rand_6bd067c1,10,46.6,5,9.32,0,0.021459
rand_d2a3b6e2,10,49.5,5,9.9,0,0.020202
rand_c62c3aef,10,52.0,5,10.4,0,0.019231
rand_77cab30a,10,48.3,5,9.66,0,0.020704
rand_448f3cce,10,46.7,5,9.34,0,0.021413
rand_04d5bc5f,10,50.1,5,10.02,0,0.01996
rand_a81b9471,10,46.3,5,9.26,0,0.021598
rand_58c4e3cd,10,49.8,5,9.96,0,0.02008
rand_adf62fa9,10,52.0,5,10.4,0,0.019231
rand_94007cdb,10,45.7,5,9.14,0,0.021882
rand_86affe0b,10,45.8,5,9.16,0,0.021834
rand_68208d89,10,46.7,5,9.34,0,0.021413
rand_aea290fe,10,49.6,5,9.92,0,0.020161
CFOP,600,51.69,7,7.38,88,0.019346
rand_b52df898,10,47.8,5,9.56,0,0.020921
rand_5d05e58d,10,49.4,5,9.88,0,0.020243
rand_f73a9577,10,48.1,5,9.62,0,0.02079
rand_07c3b010,10,50.6,5,10.12,0,0.019763
rand_c7bd3deb,10,49.6,5,9.92,0,0.020161
rand_3b110dd8,10,47.8,5,9.56,0,0.020921
rand_8c848747,10,46.5,5,9.3,0,0.021505
rand_4aa8bf14,10,49.8,5,9.96,0,0.02008
rand_7dae6eef,10,50.7,5,10.14,0,0.019724
rand_661e0348,10,51.7,5,10.34,0,0.019342
rand_3d4d5326,10,47.9,5,9.58,0,0.020877
rand_8add8c11,10,47.2,5,9.44,0,0.021186
rand_786072b3,10,46.6,5,9.32,0,0.021459
rand_9d33e71a,10,47.1,5,9.42,0,0.021231
rand_c2b4a12c,10,49.6,5,9.92,0,0.020161
rand_d37f74c8,10,50.1,5,10.02,0,0.01996
rand_45d2b217,10,48.5,5,9.7,0,0.020619
rand_33c91dec,10,48.6,5,9.72,0,0.020576
rand_8b727da1,10,46.5,5,9.3,0,0.021505
rand_d2907008,10,46.9,5,9.38,0,0.021322
rand_315ce8da,10,51.2,5,10.24,0,0.019531
rand_7298931b,10,47.7,5,9.54,0,0.020964
rand_7093c885,10,51.6,5,10.32,0,0.01938
rand_478186e7,10,51.8,5,10.36,0,0.019305
rand_1aad6178,10,50.3,5,10.06,0,0.019881
rand_03f15b3e,10,46.6,5,9.32,0,0.021459
rand_055412b6,10,48.3,5,9.66,0,0.020704
rand_d2124858,10,47.1,5,9.42,0,0.021231
rand_613f73ae,10,49.4,5,9.88,0,0.020243
rand_227aab61,10,47.2,5,9.44,0,0.021186
rand_cf7db213,10,46.9,5,9.38,0,0.021322
rand_2435898b,10,50.1,5,10.02,0,0.01996
rand_fb4fb9ab,10,49.9,5,9.98,0,0.02004
rand_fefad323,10,50.0,5,10.0,0,0.02
rand_bd7b6094,10,49.8,5,9.96,0,0.02008
rand_8850a99c,10,51.0,5,10.2,0,0.019608
rand_ce667bac,10,49.4,5,9.88,0,0.020243
rand_fcfb1c5b,10,49.9,5,9.98,0,0.02004
rand_a5baa7fe,10,44.4,5,8.88,0,0.022523
rand_ffbe6d5e,10,51.7,5,10.34,0,0.019342
rand_88c116c5,10,49.3,5,9.86,0,0.020284
rand_7f7f72c6,10,50.8,5,10.16,0,0.019685
rand_66adc37a,10,49.0,5,9.8,0,0.020408
rand_57ea84b6,10,49.0,5,9.8,0,0.020408
rand_c2fb6a47,10,47.8,5,9.56,0,0.020921
rand_263a0cb1,10,49.9,5,9.98,0,0.02004
rand_cd7f372e,10,49.2,5,9.84,0,0.020325
rand_3489ad1c,10,45.1,5,9.02,0,0.022173
rand_776571c3,10,49.5,5,9.9,0,0.020202
rand_40ce8093,10,49.9,5,9.98,0,0.02004
rand_5117f59a,10,46.2,5,9.24,0,0.021645
rand_aa280766,10,49.7,5,9.94,0,0.020121
rand_327b9e38,10,49.2,5,9.84,0,0.020325
rand_851d2977,10,47.7,5,9.54,0,0.020964
rand_e5ed5209,10,47.6,5,9.52,0,0.021008
rand_c3f4ae59,10,47.8,5,9.56,0,0.020921
rand_2d29f731,10,52.7,5,10.54,0,0.018975
rand_37a1cef5,10,49.2,5,9.84,0,0.020325
rand_81e64eae,10,46.1,5,9.22,0,0.021692
rand_4b96d145,10,46.5,5,9.3,0,0.021505
rand_dcdc6d9c,10,50.2,5,10.04,0,0.01992
