method,total_solves,avg_total_moves,num_steps,avg_moves_per_step,num_algs,score
rand_81750579,10,46.8,5,9.36,0,0.021368
rand_111a05b1,10,47.8,5,9.56,0,0.020921
rand_04bcdee1,10,49.0,5,9.8,0,0.020408
rand_a775c6b3,10,48.7,5,9.74,0,0.020534
rand_551e0109,10,47.8,5,9.56,0,0.020921
rand_b5eb4e5a,10,47.4,5,9.48,0,0.021097
rand_de14ef27,10,50.1,5,10.02,0,0.01996
rand_63f8a39e,10,51.2,5,10.24,0,0.019531
rand_b453cb7f,10,47.5,5,9.5,0,0.021053
rand_9f10e8f0,10,50.9,5,10.18,0,0.019646
rand_2eb0404e,10,47.9,5,9.58,0,0.020877
rand_073285ff,10,49.7,5,9.94,0,0.020121
rand_95a53f3f,10,48.5,5,9.7,0,0.020619
