method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,max_constraints_per_step,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,num_edge_constraints,num_corner_constraints,num_orientation_constraints,constraint_type_diversity,score
mutation_e2c76836,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.017953
mutation_6351b6a1,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.020121
mutation_877937aa,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,0.016129
mutation_d4cd30f2,9,1,0,19,2.11,3,4,4,1,0,10,7,2,3,0.016447
mutation_e958bc2d,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,0.019841
mutation_9647178a,7,1,0,21,3.0,5,2,2,1,0,10,7,4,3,0.015625
mutation_d79a21a6,8,1,0,19,2.38,5,3,3,1,0,9,8,2,3,0.017036
mutation_a3be3e38,7,1,0,18,2.57,5,2,2,1,0,9,5,4,3,0.022173
mutation_cef12efd,7,1,0,19,2.71,5,2,2,1,0,9,8,2,3,0.020964
mutation_75f10b0f,8,1,0,19,2.38,4,3,3,1,0,8,9,2,3,0.019646
mutation_322b0be9,8,1,0,17,2.12,4,3,3,1,0,9,6,2,3,0.021231
mutation_26f0984b,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.019569
mutation_d13d6de3,8,1,0,17,2.12,4,3,3,1,0,10,5,2,3,0.019724
mutation_cc93404e,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.019231
mutation_8534e3b5,7,1,0,15,2.14,4,2,2,1,0,8,5,2,3,0.020534
mutation_aa120877,8,1,0,19,2.38,4,3,3,1,0,8,9,2,3,0.018083
mutation_60ed660f,9,1,0,20,2.22,5,4,4,1,0,9,8,3,3,0.015106
mutation_5e971308,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.015601
mutation_38cfa184,7,1,0,19,2.71,5,2,2,1,0,11,6,2,3,0.022573
mutation_df327673,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.019342
mutation_44e8a70f,9,1,0,23,2.56,4,4,4,1,0,13,8,2,3,0.016129
mutation_3b6c54f9,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017668
mutation_f9ad3029,8,1,0,22,2.75,5,3,3,1,0,9,11,2,3,0.018832
mutation_bdc509db,8,1,0,20,2.5,4,3,3,1,0,12,6,2,3,0.01845
mutation_1f0b73c5,9,1,0,22,2.44,5,4,4,1,0,12,8,2,3,0.015175
mutation_9cc5667d,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.016779
mutation_f12a7f22,7,1,0,18,2.57,5,2,2,1,0,10,7,1,3,0.019011
mutation_9fa08759,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_eb63aa67,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.018282
mutation_ad2ae2f9,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.018797
mutation_bb60e734,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_d59e8e7a,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.018248
mutation_ef48e861,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.019268
mutation_8809066b,10,1,0,28,2.8,5,5,5,1,0,13,10,5,3,0.015576
mutation_f5dcd1cd,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.019841
mutation_04dea806,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,0.018727
mutation_24f317ee,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.02045
mutation_f29e590e,8,1,0,22,2.75,5,3,3,1,0,14,6,2,3,0.018587
mutation_5f370e98,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,0.020704
mutation_8bf7e96e,8,1,0,22,2.75,5,3,3,1,0,11,9,2,3,0.020964
mutation_4e5a422a,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,0.018832
mutation_d326f6ad,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.019608
mutation_1e0c19ca,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.017953
mutation_41a8e2d1,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.018553
mutation_7b3e7fb9,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,0.017123
mutation_90329d38,8,1,0,19,2.38,5,2,2,1,0,9,6,4,3,0.018939
mutation_60441903,8,1,0,25,3.12,5,3,3,1,0,11,7,7,3,0.017953
mutation_20cbabf1,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.016611
mutation_0148db1f,8,1,0,18,2.25,5,3,3,1,0,10,6,2,3,0.01773
mutation_2aa68016,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.016556
mutation_6ffd32e6,8,1,0,19,2.38,4,3,3,1,0,9,6,4,3,0.018657
mutation_cd870389,8,1,0,15,1.88,3,4,4,1,0,8,5,2,3,0.023041
mutation_9f89598b,9,1,0,21,2.33,5,4,4,1,0,10,7,4,3,0.017391
mutation_5a6d0c37,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.015601
mutation_20f2cebe,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,0.017668
mutation_77908222,7,1,0,19,2.71,5,2,2,1,0,11,6,2,3,0.019305
mutation_0ac5f08e,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,0.02045
mutation_ff9f9a29,7,1,0,22,3.14,5,2,2,1,0,12,8,2,3,0.018215
mutation_30403111,8,1,0,24,3.0,5,3,3,1,0,12,6,6,3,0.016863
mutation_2e767482,9,1,0,20,2.22,5,4,4,1,0,11,7,2,3,0.016207
mutation_0afb54c1,7,1,0,19,2.71,4,2,2,1,0,11,6,2,3,0.019569
mutation_be54da9c,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_aff8b082,8,1,0,20,2.5,5,3,3,1,0,10,7,3,3,0.016863
mutation_5055569c,8,1,0,21,2.62,5,3,3,1,0,10,9,2,3,0.01845
mutation_962f4004,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,0.020964
mutation_bdc8fb40,7,1,0,16,2.29,4,3,3,1,0,8,6,2,3,0.019881
mutation_93948016,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017921
mutation_992f0202,8,1,0,21,2.62,4,3,3,1,0,10,7,4,3,0.01506
mutation_1d88c1d6,8,1,0,17,2.12,4,2,2,1,0,8,5,4,3,0.021008
mutation_fce04114,7,1,0,21,3.0,5,2,2,1,0,10,7,4,3,0.019048
mutation_5f0aa47d,8,1,0,19,2.38,4,3,3,1,0,11,6,2,3,0.017794
mutation_cc470633,8,1,0,19,2.38,4,3,3,1,0,11,6,2,3,0.017794
mutation_e9f2da49,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.017953
mutation_32a7ff85,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.018519
mutation_6ff173c6,6,1,0,19,3.17,5,1,1,1,0,9,8,2,3,0.025126
mutation_6ad069bc,8,1,0,21,2.62,5,3,3,1,0,11,6,4,3,0.015924
mutation_35eb7f4f,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.019048
mutation_60311f0a,7,1,0,19,2.71,5,3,3,1,0,10,7,2,3,0.016835
mutation_8e81aa71,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,0.018116
mutation_e87092c6,8,1,0,25,3.12,5,3,3,1,0,10,6,9,3,0.016611
mutation_6caebd58,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,0.016026
mutation_b75d5a77,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.016447
mutation_d176cc22,7,1,0,15,2.14,4,3,3,1,0,8,5,2,3,0.02045
mutation_2ad39347,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,0.021186
mutation_f163b4a2,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,0.021692
mutation_ec0fc305,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.015601
mutation_0c164d30,8,1,0,20,2.5,5,3,3,1,0,9,7,4,3,0.022371
mutation_522c7eef,7,1,0,19,2.71,4,2,2,1,0,9,8,2,3,0.02439
mutation_83ee6a6d,9,1,0,19,2.11,3,4,4,1,0,10,7,2,3,0.018116
mutation_ae41c6f5,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.020202
mutation_cd91f352,7,1,0,22,3.14,4,2,2,1,0,13,7,2,3,0.019231
mutation_62b5fa6f,7,1,0,15,2.14,4,2,2,1,0,8,5,2,3,0.020243
mutation_eb71c2b9,8,1,0,24,3.0,5,3,3,1,0,12,8,4,3,0.016694
mutation_15b1bd68,7,1,0,20,2.86,5,2,2,1,0,10,6,4,3,0.019841
mutation_7335f8e2,7,1,0,20,2.86,5,2,2,1,0,9,7,4,3,0.021368
mutation_33ce2f5d,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.020576
mutation_50352bfd,8,1,0,24,3.0,5,3,3,1,0,13,9,2,3,0.015601
mutation_0fb2ebf0,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,0.020492
mutation_a42c7375,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.019268
mutation_668b2d88,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.018727
mutation_96b41ccf,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.016051
mutation_5c0c7167,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,0.017212
mutation_e05b6735,9,1,0,23,2.56,5,4,4,1,0,12,9,2,3,0.015823
mutation_878fbe14,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,0.018553
mutation_cb765c32,8,1,0,21,2.62,4,3,3,1,0,11,7,3,3,0.016667
mutation_108c43a6,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,0.019268
mutation_9bc94f2b,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,0.018248
mutation_3168a099,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,0.017575
mutation_b24b3a04,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,0.017668
mutation_4d5ead40,8,1,0,19,2.38,5,3,3,1,0,11,6,2,3,0.018727
mutation_ac92010d,9,1,0,20,2.22,4,4,4,1,0,12,6,2,3,0.017007
mutation_6cfa9e0d,7,1,0,17,2.43,5,2,2,1,0,9,6,2,3,0.027397
mutation_cd3d1476,9,1,0,26,2.89,5,4,4,1,0,9,6,11,3,0.018051
mutation_3a767c4f,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_25fbb0fb,8,1,0,25,3.12,5,3,3,1,0,13,6,6,3,0.01675
mutation_0f111fdf,7,1,0,23,3.29,5,2,2,1,0,12,7,4,3,0.019157
mutation_54be1ff1,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.017921
mutation_dafc29ec,8,1,0,18,2.25,5,3,3,1,0,9,7,2,3,0.019305
mutation_498d8e59,8,1,0,16,2.0,4,3,3,1,0,9,5,2,3,0.023419
mutation_52395aab,8,1,0,24,3.0,5,3,3,1,0,13,8,3,3,0.019305
mutation_21d5be3e,6,1,0,15,2.5,4,1,1,1,0,9,5,1,3,0.02994
mutation_e85a395a,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,0.018587
mutation_6b5a47b7,7,1,0,18,2.57,4,2,2,1,0,7,9,2,3,0.019493
mutation_ed9f5303,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.019268
mutation_d4a7e2c5,9,1,0,21,2.33,4,3,3,1,0,11,6,4,3,0.016502
mutation_1135ff76,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.017794
mutation_4b275354,6,1,0,18,3.0,5,1,1,1,0,8,8,2,3,0.026667
mutation_ca3a5ef4,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.018519
mutation_6d2460a8,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,0.018762
mutation_ea20597e,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,0.01938
mutation_ea4cf281,7,1,0,23,3.29,5,2,2,1,0,12,7,4,3,0.020408
mutation_2ddef41f,7,1,0,12,1.71,2,3,3,1,0,5,5,2,3,0.026247
mutation_b10d7460,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,0.01912
mutation_e641d14c,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,0.019048
mutation_f50b40ab,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,0.015873
mutation_a779416a,8,1,0,18,2.25,5,3,3,1,0,10,6,2,3,0.018587
mutation_9fb88b15,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,0.018248
mutation_73631e2a,7,1,0,25,3.57,5,2,2,1,0,10,6,9,3,0.01626
mutation_2328a7ae,7,1,0,24,3.43,5,3,3,1,0,11,7,6,3,0.015314
mutation_c827ed91,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,0.01992
mutation_b01cdfe0,7,1,0,20,2.86,4,2,2,1,0,11,7,2,3,0.020121
mutation_c560f473,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_98deab6b,7,1,0,18,2.57,5,2,2,1,0,11,5,2,3,0.022321
mutation_9fa73979,9,1,0,22,2.44,5,4,4,1,0,12,8,2,3,
mutation_1d021ba7,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,0.017391
mutation_194eaf3a,9,1,0,24,2.67,5,4,4,1,0,14,8,2,3,0.016
mutation_950b0152,9,1,0,22,2.44,5,4,4,1,0,12,8,2,3,0.017212
mutation_17c18cc9,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,0.018315
mutation_3d5f7823,9,1,0,22,2.44,5,4,4,1,0,12,8,2,3,0.017212
mutation_49b583f2,8,1,0,20,2.5,5,4,4,1,0,10,8,2,3,
mutation_672dec75,9,1,0,20,2.22,5,4,4,1,0,11,7,2,3,
mutation_ddaf32b4,8,1,0,22,2.75,5,3,3,1,0,11,7,4,3,
mutation_f9ee1e91,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,
mutation_4601fca7,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,
mutation_efa6fa0c,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_19cbcb57,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_432e91ac,8,1,0,16,2.0,4,3,3,1,0,9,5,2,3,
mutation_55cb3a9a,10,1,0,24,2.4,5,5,5,1,0,14,8,2,3,
mutation_bf74138a,7,1,0,20,2.86,4,2,2,1,0,12,6,2,3,
mutation_923293ed,8,1,0,19,2.38,4,3,3,1,0,8,9,2,3,
mutation_c7f1cc86,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_051efeda,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,
mutation_44d5e60a,8,1,0,19,2.38,5,3,3,1,0,11,6,2,3,
mutation_9a8110f1,7,1,0,18,2.57,5,2,2,1,0,6,10,2,3,
mutation_d87b8d35,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,
mutation_827cb6bd,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,
mutation_5f4ed170,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,
mutation_d8d34fbb,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_8452fb45,9,1,0,23,2.56,4,4,4,1,0,13,8,2,3,
mutation_9bbce2af,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_a0f0cdf5,7,1,0,20,2.86,4,2,2,1,0,9,9,2,3,
mutation_3c8ef287,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,
mutation_9377abbc,8,1,0,24,3.0,5,3,3,1,0,12,10,2,3,
mutation_1f2dd46f,8,1,0,18,2.25,5,3,3,1,0,10,6,2,3,
mutation_b1a912bb,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_346a18c8,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,
mutation_2c69266c,9,1,0,23,2.56,4,4,4,1,0,13,8,2,3,
mutation_7d449dc0,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,
mutation_bad22c69,7,1,0,20,2.86,5,2,2,1,0,9,5,6,3,
mutation_5a0f94f9,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,
mutation_4cd04e63,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_0375cef2,7,1,0,27,3.86,5,2,2,1,0,12,8,7,3,
mutation_0b184506,8,1,0,24,3.0,5,3,3,1,0,14,6,4,3,
mutation_77c65cff,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,
mutation_4a183275,9,1,0,20,2.22,4,4,4,1,0,12,6,2,3,
mutation_3e83be1d,9,1,0,20,2.22,4,4,4,1,0,10,7,3,3,
mutation_b677a6f7,8,1,0,22,2.75,5,3,3,1,0,12,7,3,3,
mutation_aa81c336,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_ec574eb8,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,
mutation_bc527fb9,8,1,0,19,2.38,5,2,2,1,0,9,6,4,3,
mutation_db2dc427,7,1,0,19,2.71,5,2,2,1,0,11,6,2,3,
mutation_813f583c,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,
mutation_90c892f7,8,1,0,23,2.88,4,3,3,1,0,12,7,4,3,
mutation_7995182c,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,
mutation_f647d843,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,
mutation_f3a9ba5d,7,1,0,20,2.86,4,2,2,1,0,9,9,2,3,
mutation_1045665d,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_7491127f,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,
mutation_713453b0,7,1,0,25,3.57,5,2,2,1,0,10,6,9,3,
mutation_cd9810fd,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,
mutation_3a39bea9,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,
mutation_5595b449,9,1,0,20,2.22,4,4,4,1,0,11,7,2,3,
mutation_d3371847,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_f7aadfc0,8,1,0,17,2.12,4,2,2,1,0,8,5,4,3,
mutation_39dc4872,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,
mutation_8396b5ee,6,1,0,18,3.0,4,1,1,1,0,10,6,2,3,
mutation_6b8963ac,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,
mutation_55afe88f,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_501a650f,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_3e12fb33,8,1,0,18,2.25,4,3,3,1,0,7,9,2,3,
mutation_3e19e264,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_99984595,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,
mutation_48ffda86,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,
mutation_c7b3ef01,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,
mutation_5a56b392,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,
mutation_d3ffaa8d,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,
mutation_dcd98160,10,1,0,22,2.2,4,4,4,1,0,12,8,2,3,
mutation_9c04cc16,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,
mutation_3d5dc445,9,1,0,20,2.22,4,4,4,1,0,11,7,2,3,
mutation_554af5a7,6,1,0,16,2.67,5,1,1,1,0,8,5,3,3,
mutation_29ae5c90,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,
mutation_1e8a5df2,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_fae5817d,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_8f5d4ccb,8,1,0,19,2.38,4,3,3,1,0,9,8,2,3,
mutation_d4c09332,9,1,0,20,2.22,4,4,4,1,0,10,7,3,3,
mutation_e89bcbc7,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,
mutation_1e39e847,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,
mutation_1f4b5589,8,1,0,25,3.12,5,3,3,1,0,11,7,7,3,
mutation_c71f757c,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_d1242115,7,1,0,21,3.0,5,2,2,1,0,9,10,2,3,
mutation_d0180789,7,1,0,20,2.86,4,2,2,1,0,12,6,2,3,
mutation_aa2d3c79,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,
mutation_f41e2ecd,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,
mutation_50cf1014,8,1,0,19,2.38,4,2,2,1,0,10,5,4,3,
mutation_348fee23,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,
mutation_fb864c84,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_572062c7,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,
mutation_b76969ae,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_c7ec57d9,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,
mutation_9b4635f7,6,1,0,17,2.83,5,1,1,1,0,8,5,4,3,
mutation_dbe2edff,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_2967eefa,8,1,0,22,2.75,4,3,3,1,0,12,7,3,3,
mutation_a9e73a25,7,1,0,23,3.29,5,2,2,1,0,14,7,2,3,
mutation_4fecce29,8,1,0,17,2.12,4,2,2,1,0,8,5,4,3,
mutation_d722d879,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_206c7427,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_f3e7c498,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_1ea9d37c,8,1,0,20,2.5,5,3,3,1,0,11,7,2,3,
mutation_30d81ca7,8,1,0,20,2.5,5,2,2,1,0,10,6,4,3,
mutation_240153d7,9,1,0,19,2.11,4,4,4,1,0,10,7,2,3,
mutation_e2cd369c,7,1,0,20,2.86,5,2,2,1,0,11,7,2,3,
mutation_c22b1497,8,1,0,24,3.0,5,3,3,1,0,11,7,6,3,
mutation_58fe82dc,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_c1cbebfb,8,1,0,22,2.75,5,3,3,1,0,11,9,2,3,
mutation_3d90440e,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,
mutation_8cc903ae,9,1,0,22,2.44,5,4,4,1,0,12,8,2,3,
mutation_ec3554c1,8,1,0,22,2.75,5,3,3,1,0,13,7,2,3,
mutation_c5ff72b9,6,1,0,18,3.0,4,1,1,1,0,10,6,2,3,
mutation_0d60f8f6,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,
mutation_49e97d36,7,1,0,20,2.86,4,2,2,1,0,9,9,2,3,
mutation_17d5c5b4,8,1,0,16,2.0,3,3,3,1,0,7,7,2,3,
mutation_07d6c195,7,1,0,15,2.14,4,2,2,1,0,8,5,2,3,
mutation_4b3848c5,7,1,0,17,2.43,4,1,1,1,0,9,4,4,3,
mutation_82a813c6,8,1,0,20,2.5,4,3,3,1,0,9,9,2,3,
mutation_ed64a15c,7,1,0,23,3.29,5,2,2,1,0,12,7,4,3,
mutation_219b351b,7,1,0,22,3.14,5,2,2,1,0,12,7,3,3,
mutation_aad53270,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,
mutation_c5e54851,9,1,0,20,2.22,4,4,4,1,0,12,6,2,3,
mutation_292a35ff,8,1,0,24,3.0,5,3,3,1,0,13,9,2,3,
mutation_e7403777,7,1,0,18,2.57,5,2,2,1,0,9,7,2,3,
mutation_283fb685,7,1,0,19,2.71,4,1,1,1,0,10,5,4,3,
mutation_f41cb082,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,
mutation_874e2327,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_4ecf2e00,8,1,0,19,2.38,4,2,2,1,0,10,5,4,3,
mutation_a7f4221e,10,1,0,19,1.9,3,5,5,1,0,10,7,2,3,
mutation_01dfd507,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_1fa249ed,9,1,0,20,2.22,4,4,4,1,0,10,7,3,3,
mutation_3511a69c,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_0d1650af,7,1,0,20,2.86,5,2,2,1,0,10,6,4,3,
mutation_b8d5d9d0,9,1,0,20,2.22,4,4,4,1,0,11,7,2,3,
mutation_2b050969,7,1,0,22,3.14,5,2,2,1,0,12,7,3,3,
mutation_748dfed6,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,
mutation_5326c394,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_7890ba23,7,1,0,21,3.0,5,2,2,1,0,9,6,6,3,
mutation_59fd2366,9,1,0,23,2.56,4,4,4,1,0,12,7,4,3,
mutation_d3be2884,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_fc748127,8,1,0,20,2.5,4,3,3,1,0,12,6,2,3,
mutation_fa1baa50,8,1,0,16,2.0,2,3,3,1,0,8,6,2,3,
mutation_f61ea8b7,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_5eb438a2,8,1,0,19,2.38,4,3,3,1,0,10,7,2,3,
mutation_978204e8,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_40179a97,8,1,0,19,2.38,5,3,3,1,0,11,6,2,3,
mutation_dfe098dd,7,1,0,23,3.29,5,2,2,1,0,12,9,2,3,
mutation_8bd9547d,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_25463bf4,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,
mutation_e3c47aa5,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,
mutation_15357f02,8,1,0,23,2.88,5,3,3,1,0,13,8,2,3,
mutation_bb569377,8,1,0,17,2.12,3,3,3,1,0,10,5,2,3,
mutation_017747e2,9,1,0,20,2.22,3,4,4,1,0,11,7,2,3,
mutation_55da6fcd,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_18545e37,7,1,0,19,2.71,5,3,3,1,0,10,7,2,3,
mutation_bac692e2,8,1,0,19,2.38,4,2,2,1,0,10,5,4,3,
mutation_0f39adbc,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_e28901a6,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,
mutation_979364d8,8,1,0,21,2.62,5,3,3,1,0,11,8,2,3,
mutation_12a06b5e,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_1171852b,8,1,0,22,2.75,4,3,3,1,0,9,9,4,3,
mutation_4c36319c,8,1,0,22,2.75,5,3,3,1,0,12,7,3,3,
mutation_a68fd4a5,7,1,0,20,2.86,5,2,2,1,0,10,8,2,3,
mutation_25f798b4,8,1,0,16,2.0,4,2,2,1,0,9,4,3,3,
mutation_044c64ce,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_2ef63389,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_73e4da2b,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_59e2db85,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_6d32209f,8,1,0,22,2.75,5,3,3,1,0,13,7,2,3,
mutation_5a9d109e,8,1,0,18,2.25,5,3,3,1,0,9,7,2,3,
mutation_c6c97858,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_90db92de,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_c1b73df3,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_22fd4cbb,9,1,0,22,2.44,5,4,4,1,0,12,7,3,3,
